Year,Année,ISO,Jurisdiction,Juridiction,Revenues,Revenus,Value (dollars),Data qualifier,Valeur (en dollar),Qualificatifs de données
2000,2000,SK,Saskatchewan,Saskatchewan,Protection fees,Coût de protection du territoire,0,a,0,a
2000,2000,YT,Yukon,Yukon,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a
2000,2000,YT,Yukon,Yukon,Sales and rentals,Ventes et locations,0,a,0,a
2000,2000,YT,Yukon,Yukon,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",0,a,0,a
2000,2000,YT,Yukon,Yukon,Protection fees,Coût de protection du territoire,0,a,0,a
2000,2000,YT,Yukon,Yukon,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2000,2000,YT,Yukon,Yukon,Rent charges,Frais de location,0,a,0,a
2000,2000,YT,Yukon,Yukon,Stumpage charges,Droits de coupe,5000,a,5000,a
2000,2000,YT,Yukon,Yukon,Reforestation levies,Droits de reboisement,6000,a,6000,a
2001,2001,AB,Alberta,Alberta,Stumpage charges,Droits de coupe,50282000,a,50282000,a
2001,2001,AB,Alberta,Alberta,Rent charges,Frais de location,,n,,n
2001,2001,AB,Alberta,Alberta,Area/holding charges,Droits de location ou de jouissance,6456000,a,6456000,a
2001,2001,AB,Alberta,Alberta,Reforestation levies,Droits de reboisement,6430000,a,6430000,a
2001,2001,AB,Alberta,Alberta,Protection fees,Coût de protection du territoire,,n,,n
2001,2001,AB,Alberta,Alberta,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",55000,a,55000,a
2001,2001,AB,Alberta,Alberta,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",937000,a,937000,a
2001,2001,AB,Alberta,Alberta,Sales and rentals,Ventes et locations,198000,a,198000,a
2001,2001,BC,British Columbia,Colombie-Britannique,Reforestation levies,Droits de reboisement,,u,,u
2001,2001,BC,British Columbia,Colombie-Britannique,Sales and rentals,Ventes et locations,,u,,u
2001,2001,BC,British Columbia,Colombie-Britannique,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",5102000,r,5102000,r
2001,2001,BC,British Columbia,Colombie-Britannique,Protection fees,Coût de protection du territoire,,u,,u
2001,2001,BC,British Columbia,Colombie-Britannique,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",2415000,r,2415000,r
2001,2001,BC,British Columbia,Colombie-Britannique,Area/holding charges,Droits de location ou de jouissance,,u,,u
2001,2001,BC,British Columbia,Colombie-Britannique,Rent charges,Frais de location,16870000,a,16870000,a
2001,2001,BC,British Columbia,Colombie-Britannique,Stumpage charges,Droits de coupe,1146504000,r,1146504000,r
2001,2001,MB,Manitoba,Manitoba,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2001,2001,MB,Manitoba,Manitoba,Reforestation levies,Droits de reboisement,1574000,a,1574000,a
2001,2001,MB,Manitoba,Manitoba,Protection fees,Coût de protection du territoire,343000,a,343000,a
2001,2001,MB,Manitoba,Manitoba,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",16000,a,16000,a
2001,2001,MB,Manitoba,Manitoba,Sales and rentals,Ventes et locations,191000,a,191000,a
2001,2001,MB,Manitoba,Manitoba,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a
2001,2001,MB,Manitoba,Manitoba,Rent charges,Frais de location,0,a,0,a
2001,2001,MB,Manitoba,Manitoba,Stumpage charges,Droits de coupe,4411000,a,4411000,a
2001,2001,NB,New Brunswick,Nouveau-Brunswick,Reforestation levies,Droits de reboisement,0,a,0,a
2001,2001,NB,New Brunswick,Nouveau-Brunswick,Stumpage charges,Droits de coupe,49291000,a,49291000,a
2001,2001,NB,New Brunswick,Nouveau-Brunswick,Protection fees,Coût de protection du territoire,0,a,0,a
2001,2001,NB,New Brunswick,Nouveau-Brunswick,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",35000,a,35000,a
2001,2001,NB,New Brunswick,Nouveau-Brunswick,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2001,2001,NB,New Brunswick,Nouveau-Brunswick,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",155000,a,155000,a
2001,2001,NB,New Brunswick,Nouveau-Brunswick,Rent charges,Frais de location,171000,a,171000,a
2001,2001,NB,New Brunswick,Nouveau-Brunswick,Sales and rentals,Ventes et locations,2663000,a,2663000,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Sales and rentals,Ventes et locations,0,a,0,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",535000,a,535000,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Protection fees,Coût de protection du territoire,0,a,0,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Reforestation levies,Droits de reboisement,0,a,0,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Rent charges,Frais de location,0,a,0,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Stumpage charges,Droits de coupe,1534000,a,1534000,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",2000,a,2000,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2001,2001,NS,Nova Scotia,Nouvelle-Écosse,Stumpage charges,Droits de coupe,4121000,a,4121000,a
2001,2001,NS,Nova Scotia,Nouvelle-Écosse,Reforestation levies,Droits de reboisement,545000,a,545000,a
2001,2001,NS,Nova Scotia,Nouvelle-Écosse,Protection fees,Coût de protection du territoire,0,a,0,a
2001,2001,NS,Nova Scotia,Nouvelle-Écosse,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",0,a,0,a
2001,2001,NS,Nova Scotia,Nouvelle-Écosse,Sales and rentals,Ventes et locations,0,a,0,a
2001,2001,NS,Nova Scotia,Nouvelle-Écosse,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",4000,a,4000,a
2001,2001,NS,Nova Scotia,Nouvelle-Écosse,Rent charges,Frais de location,0,a,0,a
2001,2001,NS,Nova Scotia,Nouvelle-Écosse,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",,n,,n
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,Sales and rentals,Ventes et locations,,n,,n
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",,n,,n
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,Protection fees,Coût de protection du territoire,,n,,n
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,Reforestation levies,Droits de reboisement,5000,e,5000,e
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,Area/holding charges,Droits de location ou de jouissance,,n,,n
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,Rent charges,Frais de location,,n,,n
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,Stumpage charges,Droits de coupe,10000,e,10000,e
2001,2001,ON,Ontario,Ontario,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2001,2001,ON,Ontario,Ontario,Reforestation levies,Droits de reboisement,60023000,a,60023000,a
2001,2001,ON,Ontario,Ontario,Protection fees,Coût de protection du territoire,0,a,0,a
2001,2001,ON,Ontario,Ontario,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",0,a,0,a
2001,2001,ON,Ontario,Ontario,Sales and rentals,Ventes et locations,0,a,0,a
2001,2001,ON,Ontario,Ontario,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",15000,a,15000,a
2001,2001,ON,Ontario,Ontario,Rent charges,Frais de location,0,a,0,a
2001,2001,ON,Ontario,Ontario,Stumpage charges,Droits de coupe,74101000,a,74101000,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-Édouard,Sales and rentals,Ventes et locations,101000,a,101000,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-Édouard,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",0,a,0,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-Édouard,Protection fees,Coût de protection du territoire,0,a,0,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-Édouard,Reforestation levies,Droits de reboisement,0,a,0,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-Édouard,Rent charges,Frais de location,0,a,0,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-Édouard,Stumpage charges,Droits de coupe,143000,a,143000,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-Édouard,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-Édouard,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2001,2001,QC,Quebec,Québec,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",719000,a,719000,a
2001,2001,QC,Quebec,Québec,Sales and rentals,Ventes et locations,208000,a,208000,a
2001,2001,QC,Quebec,Québec,Rent charges,Frais de location,0,a,0,a
2001,2001,QC,Quebec,Québec,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",-281000,a,-281000,a
2001,2001,QC,Quebec,Québec,Stumpage charges,Droits de coupe,82255000,a,82255000,a
2001,2001,QC,Quebec,Québec,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2001,2001,QC,Quebec,Québec,Reforestation levies,Droits de reboisement,61005000,a,61005000,a
2001,2001,QC,Quebec,Québec,Protection fees,Coût de protection du territoire,0,a,0,a
2001,2001,SK,Saskatchewan,Saskatchewan,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2001,2001,SK,Saskatchewan,Saskatchewan,Reforestation levies,Droits de reboisement,162000,a,162000,a
2001,2001,SK,Saskatchewan,Saskatchewan,Protection fees,Coût de protection du territoire,0,a,0,a
2001,2001,SK,Saskatchewan,Saskatchewan,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",238000,a,238000,a
2001,2001,SK,Saskatchewan,Saskatchewan,Sales and rentals,Ventes et locations,0,a,0,a
2001,2001,SK,Saskatchewan,Saskatchewan,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",35000,a,35000,a
2001,2001,SK,Saskatchewan,Saskatchewan,Rent charges,Frais de location,0,a,0,a
2001,2001,SK,Saskatchewan,Saskatchewan,Stumpage charges,Droits de coupe,6578000,a,6578000,a
2001,2001,YT,Yukon,Yukon,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a
2001,2001,YT,Yukon,Yukon,Sales and rentals,Ventes et locations,0,a,0,a
2001,2001,YT,Yukon,Yukon,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",2000,a,2000,a
2001,2001,YT,Yukon,Yukon,Protection fees,Coût de protection du territoire,0,a,0,a
2001,2001,YT,Yukon,Yukon,Reforestation levies,Droits de reboisement,34000,a,34000,a
2001,2001,YT,Yukon,Yukon,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2001,2001,YT,Yukon,Yukon,Stumpage charges,Droits de coupe,14000,a,14000,a
2001,2001,YT,Yukon,Yukon,Rent charges,Frais de location,0,a,0,a
2002,2002,AB,Alberta,Alberta,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",2757000,a,2757000,a
2002,2002,AB,Alberta,Alberta,Sales and rentals,Ventes et locations,33000,a,33000,a
2002,2002,AB,Alberta,Alberta,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",48000,a,48000,a
2002,2002,AB,Alberta,Alberta,Protection fees,Coût de protection du territoire,,n,,n
2002,2002,AB,Alberta,Alberta,Area/holding charges,Droits de location ou de jouissance,7033000,a,7033000,a
2002,2002,AB,Alberta,Alberta,Rent charges,Frais de location,,n,,n
2002,2002,AB,Alberta,Alberta,Stumpage charges,Droits de coupe,42173000,a,42173000,a
2002,2002,AB,Alberta,Alberta,Reforestation levies,Droits de reboisement,7270000,a,7270000,a
2002,2002,BC,British Columbia,Colombie-Britannique,Sales and rentals,Ventes et locations,,u,,u
2002,2002,BC,British Columbia,Colombie-Britannique,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",5105000,r,5105000,r
2002,2002,BC,British Columbia,Colombie-Britannique,Protection fees,Coût de protection du territoire,,u,,u
2002,2002,BC,British Columbia,Colombie-Britannique,Reforestation levies,Droits de reboisement,,u,,u
2002,2002,BC,British Columbia,Colombie-Britannique,Rent charges,Frais de location,17732000,a,17732000,a
2002,2002,BC,British Columbia,Colombie-Britannique,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",3449000,r,3449000,r
2002,2002,BC,British Columbia,Colombie-Britannique,Stumpage charges,Droits de coupe,1249222000,r,1249222000,r
2002,2002,BC,British Columbia,Colombie-Britannique,Area/holding charges,Droits de location ou de jouissance,,u,,u
2002,2002,MB,Manitoba,Manitoba,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2002,2002,MB,Manitoba,Manitoba,Stumpage charges,Droits de coupe,4987000,a,4987000,a
2002,2002,MB,Manitoba,Manitoba,Protection fees,Coût de protection du territoire,395000,a,395000,a
2002,2002,MB,Manitoba,Manitoba,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",13000,a,13000,a
2002,2002,MB,Manitoba,Manitoba,Sales and rentals,Ventes et locations,218000,a,218000,a
2002,2002,MB,Manitoba,Manitoba,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a
2002,2002,MB,Manitoba,Manitoba,Reforestation levies,Droits de reboisement,1967000,a,1967000,a
2002,2002,MB,Manitoba,Manitoba,Rent charges,Frais de location,0,a,0,a
2002,2002,NB,New Brunswick,Nouveau-Brunswick,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2002,2002,NB,New Brunswick,Nouveau-Brunswick,Reforestation levies,Droits de reboisement,0,a,0,a
2002,2002,NB,New Brunswick,Nouveau-Brunswick,Protection fees,Coût de protection du territoire,22000,a,22000,a
2002,2002,NB,New Brunswick,Nouveau-Brunswick,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",35000,a,35000,a
2002,2002,NB,New Brunswick,Nouveau-Brunswick,Sales and rentals,Ventes et locations,426000,a,426000,a
2002,2002,NB,New Brunswick,Nouveau-Brunswick,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",249000,a,249000,a
2002,2002,NB,New Brunswick,Nouveau-Brunswick,Rent charges,Frais de location,160000,a,160000,a
2002,2002,NB,New Brunswick,Nouveau-Brunswick,Stumpage charges,Droits de coupe,50235000,a,50235000,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Reforestation levies,Droits de reboisement,0,a,0,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Protection fees,Coût de protection du territoire,0,a,0,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",535000,a,535000,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Sales and rentals,Ventes et locations,0,a,0,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",2000,a,2000,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Rent charges,Frais de location,0,a,0,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Stumpage charges,Droits de coupe,1865000,a,1865000,a
2002,2002,NS,Nova Scotia,Nouvelle-Écosse,Stumpage charges,Droits de coupe,5989000,a,5989000,a
2002,2002,NS,Nova Scotia,Nouvelle-Écosse,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",8000,a,8000,a
2002,2002,NS,Nova Scotia,Nouvelle-Écosse,Sales and rentals,Ventes et locations,0,a,0,a
2002,2002,NS,Nova Scotia,Nouvelle-Écosse,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",0,a,0,a
2002,2002,NS,Nova Scotia,Nouvelle-Écosse,Protection fees,Coût de protection du territoire,0,a,0,a
2002,2002,NS,Nova Scotia,Nouvelle-Écosse,Reforestation levies,Droits de reboisement,1066000,a,1066000,a
2002,2002,NS,Nova Scotia,Nouvelle-Écosse,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2002,2002,NS,Nova Scotia,Nouvelle-Écosse,Rent charges,Frais de location,0,a,0,a
2002,2002,NT,Northwest Territories,Territoires du Nord-Ouest,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",,n,,n
2002,2002,NT,Northwest Territories,Territoires du Nord-Ouest,Sales and rentals,Ventes et locations,,n,,n
2002,2002,NT,Northwest Territories,Territoires du Nord-Ouest,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",,n,,n
2002,2002,NT,Northwest Territories,Territoires du Nord-Ouest,Stumpage charges,Droits de coupe,1000,e,1000,e
2002,2002,NT,Northwest Territories,Territoires du Nord-Ouest,Reforestation levies,Droits de reboisement,7000,e,7000,e
2002,2002,NT,Northwest Territories,Territoires du Nord-Ouest,Area/holding charges,Droits de location ou de jouissance,,n,,n
2002,2002,NT,Northwest Territories,Territoires du Nord-Ouest,Rent charges,Frais de location,,n,,n
